date,equity_$
2021-04-29,571336.98
2021-04-30,569262.74
2021-05-03,567798.77
2021-05-04,565597.54
2021-05-05,566016.07
2021-05-06,566629.67
2021-05-07,568059.78
2021-05-10,560245.26
2021-05-11,565630.26
2021-05-12,552841.19
2021-05-13,552853.71
2021-05-14,566965.88
2021-05-17,566022.24
2021-05-18,565896.25
2021-05-19,570117.39
2021-05-20,575399.3
2021-05-21,575444.89
2021-05-24,578137.12
2021-05-25,578953.99
2021-05-26,580001.66
2021-05-27,580261.05
2021-05-28,580984.96
2021-06-01,581062.56
2021-06-02,581475.0
2021-06-03,581357.48
2021-06-04,582051.83
2021-06-07,582160.56
2021-06-08,582313.86
2021-06-09,582383.7
2021-06-10,582440.73
2021-06-11,582455.65
2021-06-14,582460.44
2021-06-15,582460.61
2021-06-16,582460.67
2021-06-17,582460.68
2021-06-18,582118.89
2021-06-21,582215.04
2021-06-22,582953.49
2021-06-23,584173.9
2021-06-24,585088.91
2021-06-25,585118.09
2021-06-28,586074.93
2021-06-29,586101.74
2021-06-30,586107.67
2021-07-01,585273.97
