date,equity_$
2023-06-22,354446.09
2023-06-23,355684.46
2023-06-26,356258.65
2023-06-27,357046.65
2023-06-28,357323.79
2023-06-29,357727.76
2023-06-30,358034.43
2023-07-03,359104.24
2023-07-05,358418.22
2023-07-06,357898.07
2023-07-07,359384.25
2023-07-10,361075.94
2023-07-11,361392.87
2023-07-12,361463.44
2023-07-13,361466.64
2023-07-14,361307.31
2023-07-17,362879.68
2023-07-18,363191.29
2023-07-19,363270.61
2023-07-20,363266.7
2023-07-21,363159.25
2023-07-24,363457.16
2023-07-25,364073.21
2023-07-26,364679.45
2023-07-27,364642.71
2023-07-28,364756.93
2023-07-31,364429.72
2023-08-01,364914.41
2023-08-02,361149.21
2023-08-03,342793.56
2023-08-04,340373.17
2023-08-07,341777.37
2023-08-08,341807.21
2023-08-09,341372.88
2023-08-10,342810.09
2023-08-11,342884.47
2023-08-14,344689.73
2023-08-15,342670.84
2023-08-16,342140.2
2023-08-17,339380.54
2023-08-18,341746.62
2023-08-21,342775.74
2023-08-22,343753.99
2023-08-23,344463.7
2023-08-24,344447.14
2023-08-25,344335.61
2023-08-28,345530.51
2023-08-29,346558.07
2023-08-30,346993.33
2023-08-31,347074.11
2023-09-01,346951.06
2023-09-05,347659.12
2023-09-06,347838.74
2023-09-07,347521.03
2023-09-08,347334.03
2023-09-11,348563.32
2023-09-12,349078.0
2023-09-13,349214.7
2023-09-14,349292.48
2023-09-15,349183.51
2023-09-18,348531.81
2023-09-19,345355.12
2023-09-20,336463.88
2023-09-21,329779.39
2023-09-22,325332.55
2023-09-25,326165.0
2023-09-26,326109.08
2023-09-27,326429.36
2023-09-28,326909.16
2023-09-29,326795.94
2023-10-02,327173.21
2023-10-03,326856.19
2023-10-04,328160.2
2023-10-05,328069.85
2023-10-06,328302.02
2023-10-09,328661.22
2023-10-10,329161.25
2023-10-11,329656.83
2023-10-12,329116.64
2023-10-13,329035.13
2023-10-16,330143.61
2023-10-17,330136.02
2023-10-18,329942.43
2023-10-19,330026.41
2023-10-20,328035.1
2023-10-23,326482.6
2023-10-24,328610.42
2023-10-25,321112.62
2023-10-26,320618.72
2023-10-27,324431.33
2023-10-30,325334.07
2023-10-31,326161.75
2023-11-01,326358.36
2023-11-02,326389.64
2023-11-03,326208.97
2023-11-06,325415.21
2023-11-07,326577.02
2023-11-08,327289.67
2023-11-09,327448.16
2023-11-10,328283.25
2023-11-13,328021.74
